tanggal,komoditi,satuan,harga
2018-04-25,Telur Ayam Ras,Kg,23640
2018-04-26,Telur Ayam Ras,Kg,23660
2018-04-27,Telur Ayam Ras,Kg,23400
2018-04-30,Telur Ayam Ras,Kg,23600
2018-04-02,Telur Ayam Kampung,butir,2320
2018-04-03,Telur Ayam Kampung,butir,2300
2018-04-04,Telur Ayam Kampung,butir,2400
2018-04-05,Telur Ayam Kampung,butir,2360
2018-04-06,Telur Ayam Kampung,butir,2340
2018-04-09,Telur Ayam Kampung,butir,2330
2018-04-10,Telur Ayam Kampung,butir,2280
2018-04-11,Telur Ayam Kampung,butir,2260
2018-04-12,Telur Ayam Kampung,butir,2260
2018-04-13,Telur Ayam Kampung,butir,2240
2018-04-16,Telur Ayam Kampung,butir,2240
2018-04-17,Telur Ayam Kampung,butir,2310
2018-04-18,Telur Ayam Kampung,butir,2240
2018-04-19,Telur Ayam Kampung,butir,2330
2018-04-20,Telur Ayam Kampung,butir,2140
2018-04-23,Telur Ayam Kampung,butir,2280
2018-04-24,Telur Ayam Kampung,butir,2320
2018-04-25,Telur Ayam Kampung,butir,2280
2018-04-26,Telur Ayam Kampung,butir,2290
2018-04-27,Telur Ayam Kampung,butir,2260
2018-04-30,Telur Ayam Kampung,butir,2330
2018-04-02,Susu Kental Manis Kaleng Merk Bendera,buah,12240
2018-04-03,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-04,Susu Kental Manis Kaleng Merk Bendera,buah,11790
2018-04-05,Susu Kental Manis Kaleng Merk Bendera,buah,11960
2018-04-06,Susu Kental Manis Kaleng Merk Bendera,buah,11800
2018-04-09,Susu Kental Manis Kaleng Merk Bendera,buah,11800
2018-04-10,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-04-11,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-12,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-13,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-16,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-17,Susu Kental Manis Kaleng Merk Bendera,buah,11660
2018-04-18,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-04-19,Susu Kental Manis Kaleng Merk Bendera,buah,11660
2018-04-20,Susu Kental Manis Kaleng Merk Bendera,buah,11760
2018-04-23,Susu Kental Manis Kaleng Merk Bendera,buah,12060
2018-04-24,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-04-25,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-04-26,Susu Kental Manis Kaleng Merk Bendera,buah,12000
2018-04-27,Susu Kental Manis Kaleng Merk Bendera,buah,11300
2018-04-30,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-04-02,Susu Kental Manis Kaleng Merk Indomilk,buah,10840
2018-04-03,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-04-04,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-04-05,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-04-06,Susu Kental Manis Kaleng Merk Indomilk,buah,10300
2018-04-09,Susu Kental Manis Kaleng Merk Indomilk,buah,10600
2018-04-10,Susu Kental Manis Kaleng Merk Indomilk,buah,10400
2018-04-11,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-04-12,Susu Kental Manis Kaleng Merk Indomilk,buah,10640
2018-04-13,Susu Kental Manis Kaleng Merk Indomilk,buah,10640
2018-04-16,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-04-17,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-04-18,Susu Kental Manis Kaleng Merk Indomilk,buah,10290
2018-04-19,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-04-20,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-04-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10540
2018-04-24,Susu Kental Manis Kaleng Merk Indomilk,buah,10540
2018-04-25,Susu Kental Manis Kaleng Merk Indomilk,buah,10540
2018-04-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-04-27,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-04-30,Susu Kental Manis Kaleng Merk Indomilk,buah,10190
2018-04-02,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-03,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-04,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-05,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-06,Susu Bubuk Kaleng Merk Bendera,buah,44000
2018-04-09,Susu Bubuk Kaleng Merk Bendera,buah,44000
2018-04-10,Susu Bubuk Kaleng Merk Bendera,buah,44000
2018-04-11,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-12,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-13,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-16,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-17,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-18,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-19,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-20,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-23,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-24,Susu Bubuk Kaleng Merk Bendera,buah,30500
2018-04-25,Susu Bubuk Kaleng Merk Bendera,buah,30500
2018-04-26,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-04-27,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-30,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-04-02,Susu Bubuk Kaleng Merk Indomilk,buah,42067
2018-04-03,Susu Bubuk Kaleng Merk Indomilk,buah,42600
2018-04-04,Susu Bubuk Kaleng Merk Indomilk,buah,42400
2018-04-05,Susu Bubuk Kaleng Merk Indomilk,buah,42600
2018-04-06,Susu Bubuk Kaleng Merk Indomilk,buah,42233
2018-04-09,Susu Bubuk Kaleng Merk Indomilk,buah,42233
2018-04-10,Susu Bubuk Kaleng Merk Indomilk,buah,42233
2018-04-11,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-12,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-13,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-16,Susu Bubuk Kaleng Merk Indomilk,buah,42400
2018-04-17,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-18,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-19,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-20,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-23,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-24,Susu Bubuk Kaleng Merk Indomilk,buah,42100
2018-04-25,Susu Bubuk Kaleng Merk Indomilk,buah,42100
2018-04-26,Susu Bubuk Kaleng Merk Indomilk,buah,42400
2018-04-27,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-30,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-04-02,Jagung Pipilan Kecil,Kg,15567
2018-04-03,Jagung Pipilan Kecil,Kg,15567
2018-04-04,Jagung Pipilan Kecil,Kg,15567
2018-04-05,Jagung Pipilan Kecil,Kg,15567
2018-04-06,Jagung Pipilan Kecil,Kg,15433
2018-04-09,Jagung Pipilan Kecil,Kg,15433
2018-04-10,Jagung Pipilan Kecil,Kg,15433
2018-04-11,Jagung Pipilan Kecil,Kg,15000
2018-04-12,Jagung Pipilan Kecil,Kg,15000
2018-04-13,Jagung Pipilan Kecil,Kg,15000
2018-04-16,Jagung Pipilan Kecil,Kg,15433
2018-04-17,Jagung Pipilan Kecil,Kg,15000
2018-04-18,Jagung Pipilan Kecil,Kg,15000
2018-04-19,Jagung Pipilan Kecil,Kg,14500
2018-04-20,Jagung Pipilan Kecil,Kg,14500
2018-04-23,Jagung Pipilan Kecil,Kg,14767
2018-04-24,Jagung Pipilan Kecil,Kg,14900
2018-04-25,Jagung Pipilan Kecil,Kg,14900
2018-04-26,Jagung Pipilan Kecil,Kg,15100
2018-04-27,Jagung Pipilan Kecil,Kg,15100
2018-04-30,Jagung Pipilan Kecil,Kg,15100
2018-04-02,Garam Beryodium Bata,250 gr,3910
2018-04-03,Garam Beryodium Bata,250 gr,4060
2018-04-04,Garam Beryodium Bata,250 gr,4440
2018-04-05,Garam Beryodium Bata,250 gr,3940
2018-04-06,Garam Beryodium Bata,250 gr,11240
2018-04-09,Garam Beryodium Bata,250 gr,8040
2018-04-10,Garam Beryodium Bata,250 gr,3960
2018-04-11,Garam Beryodium Bata,250 gr,3680
2018-04-12,Garam Beryodium Bata,250 gr,3760
2018-04-13,Garam Beryodium Bata,250 gr,3860
2018-04-16,Garam Beryodium Bata,250 gr,3920
2018-04-17,Garam Beryodium Bata,250 gr,4000
2018-04-18,Garam Beryodium Bata,250 gr,3760
2018-04-19,Garam Beryodium Bata,250 gr,3900
2018-04-20,Garam Beryodium Bata,250 gr,3800
2018-04-23,Garam Beryodium Bata,250 gr,3880
2018-04-24,Garam Beryodium Bata,250 gr,3990
2018-04-25,Garam Beryodium Bata,250 gr,4020
2018-04-26,Garam Beryodium Bata,250 gr,4080
2018-04-27,Garam Beryodium Bata,250 gr,3600
2018-04-30,Garam Beryodium Bata,250 gr,3770
2018-04-02,Garam Beryodium Halus,Kg,11360
2018-04-03,Garam Beryodium Halus,Kg,11800
2018-04-04,Garam Beryodium Halus,Kg,12560
2018-04-05,Garam Beryodium Halus,Kg,10600
2018-04-06,Garam Beryodium Halus,Kg,10940
2018-04-09,Garam Beryodium Halus,Kg,8940
2018-04-10,Garam Beryodium Halus,Kg,10140
2018-04-11,Garam Beryodium Halus,Kg,13460
2018-04-12,Garam Beryodium Halus,Kg,10060
2018-04-13,Garam Beryodium Halus,Kg,10660
2018-04-16,Garam Beryodium Halus,Kg,10460
2018-04-17,Garam Beryodium Halus,Kg,10960
2018-04-18,Garam Beryodium Halus,Kg,11360
2018-04-19,Garam Beryodium Halus,Kg,12260
2018-04-20,Garam Beryodium Halus,Kg,12760
2018-04-23,Garam Beryodium Halus,Kg,10660
2018-04-24,Garam Beryodium Halus,Kg,12740
2018-04-25,Garam Beryodium Halus,Kg,13140
2018-04-26,Garam Beryodium Halus,Kg,11960
2018-04-27,Garam Beryodium Halus,Kg,11360
2018-04-30,Garam Beryodium Halus,Kg,10860
2018-04-02,Tepung Terigu Segitiga Biru,Kg,10240
2018-04-03,Tepung Terigu Segitiga Biru,Kg,10260
2018-04-04,Tepung Terigu Segitiga Biru,Kg,10040
2018-04-05,Tepung Terigu Segitiga Biru,Kg,10140
2018-04-06,Tepung Terigu Segitiga Biru,Kg,10040
2018-04-09,Tepung Terigu Segitiga Biru,Kg,10240
2018-04-10,Tepung Terigu Segitiga Biru,Kg,10140
2018-04-11,Tepung Terigu Segitiga Biru,Kg,10000
2018-04-12,Tepung Terigu Segitiga Biru,Kg,10300
2018-04-13,Tepung Terigu Segitiga Biru,Kg,10100
2018-04-16,Tepung Terigu Segitiga Biru,Kg,9860
2018-04-17,Tepung Terigu Segitiga Biru,Kg,10100
2018-04-18,Tepung Terigu Segitiga Biru,Kg,9900
2018-04-19,Tepung Terigu Segitiga Biru,Kg,10300
2018-04-20,Tepung Terigu Segitiga Biru,Kg,10100
2018-04-23,Tepung Terigu Segitiga Biru,Kg,10000
2018-04-24,Tepung Terigu Segitiga Biru,Kg,9900
2018-04-25,Tepung Terigu Segitiga Biru,Kg,9800
2018-04-26,Tepung Terigu Segitiga Biru,Kg,9860
2018-04-27,Tepung Terigu Segitiga Biru,Kg,10000
2018-04-30,Tepung Terigu Segitiga Biru,Kg,9900
2018-04-02,Kacang Kedelai Eks Impor,Kg,11750
2018-04-03,Kacang Kedelai Eks Impor,Kg,13175
2018-04-04,Kacang Kedelai Eks Impor,Kg,13250
2018-04-05,Kacang Kedelai Eks Impor,Kg,9440
2018-04-06,Kacang Kedelai Eks Impor,Kg,11800
2018-04-09,Kacang Kedelai Eks Impor,Kg,12175
2018-04-10,Kacang Kedelai Eks Impor,Kg,12050
2018-04-11,Kacang Kedelai Eks Impor,Kg,12550
2018-04-12,Kacang Kedelai Eks Impor,Kg,12925
2018-04-13,Kacang Kedelai Eks Impor,Kg,11800
2018-04-16,Kacang Kedelai Eks Impor,Kg,13000
2018-04-17,Kacang Kedelai Eks Impor,Kg,12425
2018-04-18,Kacang Kedelai Eks Impor,Kg,11675
2018-04-19,Kacang Kedelai Eks Impor,Kg,13675
2018-04-20,Kacang Kedelai Eks Impor,Kg,12550
2018-04-23,Kacang Kedelai Eks Impor,Kg,13800
2018-04-24,Kacang Kedelai Eks Impor,Kg,12175
2018-04-25,Kacang Kedelai Eks Impor,Kg,11925
2018-04-26,Kacang Kedelai Eks Impor,Kg,13625
2018-04-27,Kacang Kedelai Eks Impor,Kg,10140
2018-04-30,Kacang Kedelai Eks Impor,Kg,12675
2018-04-02,Kacang Kedelai Lokal,Kg,11100
2018-04-03,Kacang Kedelai Lokal,Kg,11233
2018-04-04,Kacang Kedelai Lokal,Kg,10433
2018-04-05,Kacang Kedelai Lokal,Kg,10567
2018-04-06,Kacang Kedelai Lokal,Kg,10567
2018-04-09,Kacang Kedelai Lokal,Kg,10567
2018-04-10,Kacang Kedelai Lokal,Kg,10567
2018-04-11,Kacang Kedelai Lokal,Kg,10733
2018-04-12,Kacang Kedelai Lokal,Kg,11400
2018-04-13,Kacang Kedelai Lokal,Kg,11400
2018-04-16,Kacang Kedelai Lokal,Kg,11100
2018-04-17,Kacang Kedelai Lokal,Kg,11400
2018-04-18,Kacang Kedelai Lokal,Kg,10733
2018-04-19,Kacang Kedelai Lokal,Kg,10733
2018-04-20,Kacang Kedelai Lokal,Kg,10400
2018-04-23,Kacang Kedelai Lokal,Kg,10733
2018-04-24,Kacang Kedelai Lokal,Kg,10667
2018-04-25,Kacang Kedelai Lokal,Kg,10667
2018-04-26,Kacang Kedelai Lokal,Kg,10500
2018-04-27,Kacang Kedelai Lokal,Kg,10733
2018-04-30,Kacang Kedelai Lokal,Kg,10733
2018-04-02,Indomie Rasa Kari Ayam,buah,2400
2018-04-03,Indomie Rasa Kari Ayam,buah,2420
2018-04-04,Indomie Rasa Kari Ayam,buah,2400
2018-04-05,Indomie Rasa Kari Ayam,buah,2420
2018-04-06,Indomie Rasa Kari Ayam,buah,2400
2018-04-09,Indomie Rasa Kari Ayam,buah,2400
2018-04-10,Indomie Rasa Kari Ayam,buah,2400
2018-04-11,Indomie Rasa Kari Ayam,buah,2420
2018-04-12,Indomie Rasa Kari Ayam,buah,2420
2018-04-13,Indomie Rasa Kari Ayam,buah,2410
2018-04-16,Indomie Rasa Kari Ayam,buah,2400
2018-04-17,Indomie Rasa Kari Ayam,buah,2420
2018-04-18,Indomie Rasa Kari Ayam,buah,2420
2018-04-19,Indomie Rasa Kari Ayam,buah,2420
2018-04-20,Indomie Rasa Kari Ayam,buah,2420
2018-04-23,Indomie Rasa Kari Ayam,buah,2420
2018-04-24,Indomie Rasa Kari Ayam,buah,2400
2018-04-25,Indomie Rasa Kari Ayam,buah,2400
2018-04-26,Indomie Rasa Kari Ayam,buah,2380
2018-04-27,Indomie Rasa Kari Ayam,buah,2460
2018-04-30,Indomie Rasa Kari Ayam,buah,2460
2018-04-02,Cabai Merah Kriting,Kg,49160
2018-04-03,Cabai Merah Kriting,Kg,46660
2018-04-04,Cabai Merah Kriting,Kg,49160
2018-04-05,Cabai Merah Kriting,Kg,50160
2018-04-06,Cabai Merah Kriting,Kg,49840
2018-04-09,Cabai Merah Kriting,Kg,48740
2018-04-10,Cabai Merah Kriting,Kg,47840
2018-04-11,Cabai Merah Kriting,Kg,48300
2018-04-12,Cabai Merah Kriting,Kg,44300
2018-04-13,Cabai Merah Kriting,Kg,44960
2018-04-16,Cabai Merah Kriting,Kg,41400
2018-04-17,Cabai Merah Kriting,Kg,43800
2018-04-18,Cabai Merah Kriting,Kg,43800
2018-04-19,Cabai Merah Kriting,Kg,45960
2018-04-20,Cabai Merah Kriting,Kg,44660
2018-04-23,Cabai Merah Kriting,Kg,43800
2018-04-24,Cabai Merah Kriting,Kg,44400
2018-04-25,Cabai Merah Kriting,Kg,42700
2018-04-26,Cabai Merah Kriting,Kg,43060
2018-04-27,Cabai Merah Kriting,Kg,39100
2018-04-30,Cabai Merah Kriting,Kg,39700
2018-04-02,Cabai Merah Besar,Kg,55000
2018-04-03,Cabai Merah Besar,Kg,53600
2018-04-04,Cabai Merah Besar,Kg,55500
2018-04-05,Cabai Merah Besar,Kg,59800
2018-04-06,Cabai Merah Besar,Kg,61000
2018-04-09,Cabai Merah Besar,Kg,61500
2018-04-10,Cabai Merah Besar,Kg,59000
2018-04-11,Cabai Merah Besar,Kg,67660
2018-04-12,Cabai Merah Besar,Kg,61660
2018-04-13,Cabai Merah Besar,Kg,64540
2018-04-16,Cabai Merah Besar,Kg,56000
2018-04-17,Cabai Merah Besar,Kg,61800
2018-04-18,Cabai Merah Besar,Kg,61800
2018-04-19,Cabai Merah Besar,Kg,64540
2018-04-20,Cabai Merah Besar,Kg,65540
2018-04-23,Cabai Merah Besar,Kg,62800
2018-04-24,Cabai Merah Besar,Kg,64000
2018-04-25,Cabai Merah Besar,Kg,66000
2018-04-26,Cabai Merah Besar,Kg,63840
2018-04-27,Cabai Merah Besar,Kg,60640
2018-04-30,Cabai Merah Besar,Kg,63140
2018-04-02,Cabai Rawit Merah,Kg,57000
2018-04-03,Cabai Rawit Merah,Kg,50900
2018-04-04,Cabai Rawit Merah,Kg,52000
2018-04-05,Cabai Rawit Merah,Kg,51340
2018-04-06,Cabai Rawit Merah,Kg,54000
2018-04-09,Cabai Rawit Merah,Kg,53500
2018-04-10,Cabai Rawit Merah,Kg,52500
2018-04-11,Cabai Rawit Merah,Kg,50640
2018-04-12,Cabai Rawit Merah,Kg,44140
2018-04-13,Cabai Rawit Merah,Kg,44800
2018-04-16,Cabai Rawit Merah,Kg,47300
2018-04-17,Cabai Rawit Merah,Kg,45160
2018-04-18,Cabai Rawit Merah,Kg,44660
2018-04-19,Cabai Rawit Merah,Kg,46300
2018-04-20,Cabai Rawit Merah,Kg,45500
2018-04-23,Cabai Rawit Merah,Kg,44660
2018-04-24,Cabai Rawit Merah,Kg,45660
2018-04-25,Cabai Rawit Merah,Kg,42660
2018-04-26,Cabai Rawit Merah,Kg,44160
2018-04-27,Cabai Rawit Merah,Kg,38560
2018-04-30,Cabai Rawit Merah,Kg,38660
2018-04-02,Cabai Rawit Hijau,Kg,39060
2018-04-03,Cabai Rawit Hijau,Kg,38000
2018-04-04,Cabai Rawit Hijau,Kg,42340
2018-04-05,Cabai Rawit Hijau,Kg,40260
2018-04-06,Cabai Rawit Hijau,Kg,39340
2018-04-09,Cabai Rawit Hijau,Kg,39840
2018-04-10,Cabai Rawit Hijau,Kg,41340
2018-04-11,Cabai Rawit Hijau,Kg,39540
2018-04-12,Cabai Rawit Hijau,Kg,39840
2018-04-13,Cabai Rawit Hijau,Kg,39340
2018-04-16,Cabai Rawit Hijau,Kg,37840
2018-04-17,Cabai Rawit Hijau,Kg,38840
2018-04-18,Cabai Rawit Hijau,Kg,38340
2018-04-19,Cabai Rawit Hijau,Kg,36340
2018-04-20,Cabai Rawit Hijau,Kg,36540
2018-04-23,Cabai Rawit Hijau,Kg,33840
2018-04-24,Cabai Rawit Hijau,Kg,36240
2018-04-25,Cabai Rawit Hijau,Kg,35740
2018-04-26,Cabai Rawit Hijau,Kg,35500
2018-04-27,Cabai Rawit Hijau,Kg,32840
2018-04-30,Cabai Rawit Hijau,Kg,33340
2018-04-02,Bawang Merah (Medium),Kg,36040
2018-04-03,Bawang Merah (Medium),Kg,34340
2018-04-04,Bawang Merah (Medium),Kg,36340
2018-04-05,Bawang Merah (Medium),Kg,35840
2018-04-06,Bawang Merah (Medium),Kg,35840
2018-04-09,Bawang Merah (Medium),Kg,35940
2018-04-10,Bawang Merah (Medium),Kg,35640
2018-04-11,Bawang Merah (Medium),Kg,35240
2018-04-12,Bawang Merah (Medium),Kg,35140
2018-04-13,Bawang Merah (Medium),Kg,34440
2018-04-16,Bawang Merah (Medium),Kg,33540
2018-04-17,Bawang Merah (Medium),Kg,34140
2018-04-18,Bawang Merah (Medium),Kg,34140
2018-04-19,Bawang Merah (Medium),Kg,35640
2018-04-20,Bawang Merah (Medium),Kg,35740
2018-04-23,Bawang Merah (Medium),Kg,35140
2018-04-24,Bawang Merah (Medium),Kg,35400
2018-04-25,Bawang Merah (Medium),Kg,35400
2018-04-26,Bawang Merah (Medium),Kg,34900
2018-04-27,Bawang Merah (Medium),Kg,33200
2018-04-30,Bawang Merah (Medium),Kg,35200
2018-04-02,Bawang Putih Impor Kating,Kg,47740
2018-04-03,Bawang Putih Impor Kating,Kg,44400
2018-04-04,Bawang Putih Impor Kating,Kg,46400
2018-04-05,Bawang Putih Impor Kating,Kg,44400
2018-04-06,Bawang Putih Impor Kating,Kg,49740
2018-04-09,Bawang Putih Impor Kating,Kg,48740
2018-04-10,Bawang Putih Impor Kating,Kg,47040
2018-04-11,Bawang Putih Impor Kating,Kg,45200
2018-04-12,Bawang Putih Impor Kating,Kg,44200
2018-04-13,Bawang Putih Impor Kating,Kg,44400
2018-04-16,Bawang Putih Impor Kating,Kg,40900
2018-04-17,Bawang Putih Impor Kating,Kg,42400
2018-04-18,Bawang Putih Impor Kating,Kg,42400
2018-04-19,Bawang Putih Impor Kating,Kg,42400
2018-04-20,Bawang Putih Impor Kating,Kg,41600
2018-04-23,Bawang Putih Impor Kating,Kg,42400
2018-04-24,Bawang Putih Impor Kating,Kg,42460
2018-04-25,Bawang Putih Impor Kating,Kg,41660
2018-04-26,Bawang Putih Impor Kating,Kg,41340
2018-04-27,Bawang Putih Impor Kating,Kg,36360
2018-04-30,Bawang Putih Impor Kating,Kg,41160
2018-04-02,Bawang Putih Impor Honan,Kg,38500
2018-04-03,Bawang Putih Impor Honan,Kg,35000
2018-04-04,Bawang Putih Impor Honan,Kg,37500
2018-04-05,Bawang Putih Impor Honan,Kg,37500
2018-04-06,Bawang Putih Impor Honan,Kg,37500
2018-04-09,Bawang Putih Impor Honan,Kg,37500
2018-04-10,Bawang Putih Impor Honan,Kg,37500
2018-04-11,Bawang Putih Impor Honan,Kg,35000
2018-04-12,Bawang Putih Impor Honan,Kg,37500
2018-04-13,Bawang Putih Impor Honan,Kg,37500
2018-04-16,Bawang Putih Impor Honan,Kg,35000
2018-04-17,Bawang Putih Impor Honan,Kg,35000
2018-04-18,Bawang Putih Impor Honan,Kg,33500
2018-04-19,Bawang Putih Impor Honan,Kg,35000
2018-04-20,Bawang Putih Impor Honan,Kg,35000
2018-04-23,Bawang Putih Impor Honan,Kg,30000
2018-04-24,Bawang Putih Impor Honan,Kg,32500
2018-04-25,Bawang Putih Impor Honan,Kg,35000
2018-04-26,Bawang Putih Impor Honan,Kg,35000
2018-04-27,Bawang Putih Impor Honan,Kg,31500
2018-04-30,Bawang Putih Impor Honan,Kg,32500
2018-04-02,Ikan Teri Asin,Kg,106340
2018-04-03,Ikan Teri Asin,Kg,104340
2018-04-04,Ikan Teri Asin,Kg,105140
2018-04-05,Ikan Teri Asin,Kg,114340
2018-04-06,Ikan Teri Asin,Kg,116340
2018-04-09,Ikan Teri Asin,Kg,114340
2018-04-10,Ikan Teri Asin,Kg,113340
2018-04-11,Ikan Teri Asin,Kg,115340
2018-04-12,Ikan Teri Asin,Kg,115040
2018-04-13,Ikan Teri Asin,Kg,117500
2018-04-16,Ikan Teri Asin,Kg,102840
2018-04-17,Ikan Teri Asin,Kg,111000
2018-04-18,Ikan Teri Asin,Kg,116000
2018-04-19,Ikan Teri Asin,Kg,118000
2018-04-20,Ikan Teri Asin,Kg,118000
2018-04-23,Ikan Teri Asin,Kg,107000
2018-04-24,Ikan Teri Asin,Kg,114800
2018-04-25,Ikan Teri Asin,Kg,114800
2018-04-26,Ikan Teri Asin,Kg,115660
2018-04-27,Ikan Teri Asin,Kg,114000
2018-04-30,Ikan Teri Asin,Kg,103500
2018-04-02,Ikan Kembung,Kg,40340
2018-04-03,Ikan Kembung,Kg,37540
2018-04-04,Ikan Kembung,Kg,36700
2018-04-05,Ikan Kembung,Kg,36540
2018-04-06,Ikan Kembung,Kg,37340
2018-04-09,Ikan Kembung,Kg,37840
2018-04-10,Ikan Kembung,Kg,38340
2018-04-11,Ikan Kembung,Kg,37700
2018-04-12,Ikan Kembung,Kg,39200
2018-04-13,Ikan Kembung,Kg,36600
2018-04-16,Ikan Kembung,Kg,37200
2018-04-17,Ikan Kembung,Kg,37200
2018-04-18,Ikan Kembung,Kg,37200
2018-04-19,Ikan Kembung,Kg,36600
2018-04-20,Ikan Kembung,Kg,36200
2018-04-23,Ikan Kembung,Kg,37200
2018-04-24,Ikan Kembung,Kg,36700
2018-04-25,Ikan Kembung,Kg,36700
2018-04-26,Ikan Kembung,Kg,35860
2018-04-27,Ikan Kembung,Kg,38200
2018-04-30,Ikan Kembung,Kg,37700
2018-04-02,Kacang Hijau,Kg,21760
2018-04-03,Kacang Hijau,Kg,23200
2018-04-04,Kacang Hijau,Kg,22160
2018-04-05,Kacang Hijau,Kg,21900
2018-04-06,Kacang Hijau,Kg,22240
2018-04-09,Kacang Hijau,Kg,22240
2018-04-10,Kacang Hijau,Kg,21740
2018-04-11,Kacang Hijau,Kg,23060
2018-04-12,Kacang Hijau,Kg,22460
2018-04-13,Kacang Hijau,Kg,21660
2018-04-16,Kacang Hijau,Kg,23060
2018-04-17,Kacang Hijau,Kg,22460
2018-04-18,Kacang Hijau,Kg,21660
2018-04-19,Kacang Hijau,Kg,22860
2018-04-20,Kacang Hijau,Kg,22460
2018-04-23,Kacang Hijau,Kg,23460
2018-04-24,Kacang Hijau,Kg,22140
2018-04-25,Kacang Hijau,Kg,22140
2018-04-26,Kacang Hijau,Kg,22360
2018-04-27,Kacang Hijau,Kg,22360
2018-04-30,Kacang Hijau,Kg,22460
2018-04-02,Kacang Tanah,Kg,25500
2018-04-03,Kacang Tanah,Kg,26100
2018-04-04,Kacang Tanah,Kg,25900
2018-04-05,Kacang Tanah,Kg,25500
2018-04-06,Kacang Tanah,Kg,25840
2018-04-09,Kacang Tanah,Kg,25840
2018-04-10,Kacang Tanah,Kg,24740
2018-04-11,Kacang Tanah,Kg,25800
2018-04-12,Kacang Tanah,Kg,26000
2018-04-13,Kacang Tanah,Kg,24700
2018-04-16,Kacang Tanah,Kg,25700
2018-04-17,Kacang Tanah,Kg,25000
2018-04-18,Kacang Tanah,Kg,25100
2018-04-19,Kacang Tanah,Kg,25700
2018-04-20,Kacang Tanah,Kg,24900
2018-04-23,Kacang Tanah,Kg,26300
2018-04-24,Kacang Tanah,Kg,25400
2018-04-25,Kacang Tanah,Kg,25300
2018-04-26,Kacang Tanah,Kg,25260
2018-04-27,Kacang Tanah,Kg,23800
2018-04-30,Kacang Tanah,Kg,25100
2018-04-02,Ketela Pohon,Kg,4940
2018-04-03,Ketela Pohon,Kg,5340
2018-04-04,Ketela Pohon,Kg,5340
2018-04-05,Ketela Pohon,Kg,4940
2018-04-06,Ketela Pohon,Kg,4940
2018-04-09,Ketela Pohon,Kg,4940
2018-04-10,Ketela Pohon,Kg,5340
2018-04-11,Ketela Pohon,Kg,5400
2018-04-12,Ketela Pohon,Kg,5400
2018-04-13,Ketela Pohon,Kg,5400
2018-04-16,Ketela Pohon,Kg,5340
2018-04-17,Ketela Pohon,Kg,5400
2018-04-18,Ketela Pohon,Kg,5400
2018-04-19,Ketela Pohon,Kg,5400
2018-04-20,Ketela Pohon,Kg,5400
